datum,land,type,slachtoffers,publicatie_datum,Nederland_ind,Europe_ind,World_ind,man_made,Marokko_ind,Turkije_ind,Belgie_ind,Duitsland_ind,Indonesie_ind,Polen_ind,Suriname_ind,Oceanie_ind,Afrika_ind,Amerika_ind,Asie_ind
2021-07-26,Frankrijk griekenland sardinië,bosbranden,0,26.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-15,Japan,tyfoon,74,15.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-18,Nederland,,0,18.04.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-15,Albanië,grote bosbrand,0,15.08.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,Nederland,bosbrand,0,22.05.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,Nederland,covid-19,0,14.10.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,Hongarije,,0,15.06.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-19,Europa,hittegolf,0,19.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,Ierland,,0,21.02.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-20,Verenigde staten,extreem winterweer,20,20.02.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-17,Australië,overstromingen,0,17.01.2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-04-17,Oekraïne,brand,0,17.04.2020,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,Verenigde staten,tropische storm,0,2.09.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-08-30,Pakistan,overstromingen,1136,30.08.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-06-04,Verenigde staten,dijkdoorbraak,0,6.04.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-30,Amerika,orkaan,0,30.08.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,Nederland,,0,20.11.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,Verenigde staten,natuurramp,2,2.08.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-09-21,Pakistan,overstroming,0,21.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-08,Libanon,explosie,0,6.08.2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2020-01-07,Mexico,aardbeving,10,1.07.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-11-08,Nederland,natuurbrand,0,11.08.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-06,Somalië,oorlog,0,10.06.2022,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2021-10-27,Italië,overstroming,2,27.10.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-11,Verenigde staten,wervelstormen en overstromingen,10,6.11.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-01,Verenigde staten,bosbranden,0,2.01.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-11-16,Oekraïne,,0,16.11.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-09,Verenigde staten,orkaan,26,3.09.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-22,Nederland,bosbrand,0,22.07.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Noord-korea,nucleaire ballistische raketprogramma's,0,6.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-09-16,Italië,overstroming,9,16.09.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-08,Spanje,bosbrand,0,11.08.2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-02,Amerika,sneeuwstorm,0,2.02.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09,Amerika,bosbrand,0,3.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-18,Californië,bosbrand,2,18.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-13,Afghanistan,,0,13.10.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-31,Oekraïne,oorlog,0,31.03.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,Nederland,natuurbrand,0,30.05.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-09,Jemen,oorlog,230000,12.09.2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2020-05-21,India bangladesh,supercycloon,84,21.05.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,Nederland,,0,5.01.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,Jemen,terrorisme,28,11.01.2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2020-03-11,Spanje,protesten,11,3.11.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-24,Turkije,bosbrand,0,24.06.2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2022-08-14,Frankrijk,bosbrand,0,14.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13,Oekraïne,,,13.04.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-16,Myanmar,,0,16.02.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-07-02,Amerikaanse canadese,bosbrand,0,"July 2, 2021",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-27,Italië,aardverschuiving,8,27.11.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-24,Zuid-amerika,onlusten,45,24.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07,Nederland,uitbraak van apenpokkenvirus,0,4.07.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-05,Japan,noodtoestand,0,7.05.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-09-14,Verenigde staten,orkaan,0,14.09.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-01-09,Afghanistan,,0,1.09.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-29,Chili,protesten,,29.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-03-06,Jemen,hongersnood,0,3.06.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-11-11,Hongarije,coronavirus,0,11.11.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-03,Oekraïne,stroomstoring,0,9.03.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-07,Nederland,,0,6.07.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-30,Amerika,orkaan,4,30.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-08,Italië,bosbranden,0,5.08.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-14,Afghanistan,humanitaire crisis,0,14.09.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-07-26,Azië,overstromingen,404,26.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-20,Verenigde staten,sneeuwstorm,2,20.11.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-07-26,Europa,bosbrand,0,26.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,Japan,,0,21.05.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-11-13,Filipijnen,tyfoon,26,13.11.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-24,China,corona-virus,25,24.01.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-09-20,"Kirgizië, tadzjikistan",gewapend conflict,94,20.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,Libië,oorlog,120,18.04.2019,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2021-02-16,Verenigde staten,,0,16.02.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-09-28,Verenigde staten,orkaan,0,28.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-04,Nederland,brand,0,6.04.2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-26,Nederland,natuurbrand,0,26.04.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-07,India,hittegolf,100,4.07.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-08-16,Haïti,aardbeving,2021,16.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-12,Marokko,covid-19,0,6.12.2020,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-25,Nederland,pandemie,0,25.03.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-07,Zuid-soedan,,0,9.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-02-09,Bahama's,orkaan,1,2.09.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-05-26,India,cycloon,0,26.05.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-20,Nederland,natuurbrand,0,20.05.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29,Verenigde staten,apenpokkenepidemie,0,29.07.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-06-25,Verenigde staten,ineenstorting appartementencomplex,3,25.06.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-05-21,Spanje,noodtoestand vanwege coronapandemie,28000,21.05.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,Nederland,,0,18.04.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-03,Oekraïne,,0,11.03.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-31,Myanmar,coup,1500,31.01.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-09,Verenigde staten,bosbrand,8,6.09.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-08-21,Verenigde staten,orkaan,0,21.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-08-16,Afghanistan,,0,16.08.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-18,Brazilie,overstroming,10,18.04.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,Australië,overstroming,0,22.03.2021,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-17,Nederland,natuurbranden,0,17.08.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-29,Verenigde staten,tornado,1,29.05.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-12-18,Filipijnen,tyfoon,18,18.12.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-09,Afghanistan,schietincident,17,4.09.2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2022-02-04,Brazilie,overstromingen en aardverschuivingen,14,2.04.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Australië,bosbrand,0,2.01.2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-04-18,Nederland,risicoprofiel,0,18.04.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,Nederland,brand,0,3.06.2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,Nederland,,0,2.08.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-19,China,coronavirus,0,19.04.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-26,Indonesië,aardbeving,41,26.11.2019,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-02-07,Canada,bosbrand,0,2.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-07-03,Oekraïne,oorlog,0,7.03.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,Griekenland,schietincident,,21.05.2020,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-07-28,Frankrijk,bosbrand,0,28.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-20,Oekraïne,kernramp,0,20.10.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-29,Verenigde staten,orkaan,0,29.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-12-21,Filipijnen,tyfoon,375,21.12.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-09-12,Verenigde staten,bosbrand,5,9.12.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-10-31,Filipijnen,orkaan,6300,31.10.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-19,Filipijnen,tyfoon,100,19.12.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-08-30,Nederland,bosbrand,0,30.08.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,Ethiopië,gewapend conflict,,17.11.2020,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-05-04,Amerika,overstroming,0,5.04.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,Verenigde staten,orkaan,0,26.07.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-06-09,Oekraïne,,0,6.09.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,Verenigde staten,bosbrand,0,4.12.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-26,Chili,protesten,19,26.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-30,Marokko,,0,30.03.2021,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-01-29,Brazilie,overstroming,44,29.01.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-26,Pakistan,overstromingen,1000,26.08.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-05-08,Griekenland,brand,0,5.08.2021,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-05-19,Oekraïne,oorlog,0,19.05.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-18,Japan,olympische spelen,0,18.05.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-03-15,Oekraïne,oorlog,0,15.03.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-09-23,Spanje,cycloon,0,23.09.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-12,Australië,bosbrand,0,6.12.2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-04-18,Democratische republiek congo,ramp,0,18.04.2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-05-07,Venezuela,,0,5.07.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,Verenigde staten,mazelenuitbraak,0,18.04.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-05-03,Oekraïne,,0,5.03.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,Italië,,0,30.05.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-12,Jemen,oorlog,0,3.12.2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2020-01-09,Oost-aziê,orkaan,0,1.09.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,Verenigde staten,natuurbranden,12,6.09.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-09-21,Oekraïne,,0,21.09.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-30,Jemen,aanvallen militaire basis,90,30.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-08-17,Spanje,bosbranden,0,17.08.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-20,India,cycloon,84,20.05.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-01-09,Amerika,,0,1.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-25,Madagaskar,hongersnood,0,25.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021-11-05,Japan,,0,11.05.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-27,Oekraïne,oorlog,0,27.02.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-11-08,Europa,"hittegolf, bosbranden",2,11.08.2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,Mauritius,milieuramp,0,10.08.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-31,Californië,bosbrand,0,31.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-15,Turkije,bosbrand,19,15.07.2022,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2021-03-09,Verenigde staten,overstromingen,44,3.09.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-08,Rusland,bosbrand,0,1.08.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-09-08,Libanon,explosie,150,9.08.2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2021-03-02,Australië,bosbrand,0,3.02.2021,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2022-09-25,Canada,storm,0,25.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-06-30,Noord-korea,,0,30.06.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-07-21,China,overstroming,25,21.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-07-31,Verenigde staten,overstroming,25,31.07.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-11-17,Nederland,oorlog,70,17.11.2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-08-15,Haïti,aardbeving,227,15.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-04-18,Nederland,bosbrand,0,18.04.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-03,Oekraïne,oorlog,21,5.03.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-02-03,Oekraïne,oorlog,4,2.03.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-08-11,Nederland,brand,0,8.11.2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-11-01,Afghanistan,humanitaire catastrofe,0,11.01.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-09-05,Oekraïne,,75,9.05.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,Vietnam,aardverschuivingen,16,29.10.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-05,India,cycloon,2,3.05.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-31,Nederland,bosbrand,0,31.07.2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-24,Chili,protesten,10,24.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-12-23,Verenigde staten,extreme weersomstandigheden,0,23.12.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-07,Canada,bosbranden,0,4.07.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-08,Frankrijk,bosbrand,0,6.08.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,Californië,natuurbranden,6,23.08.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-14,Afghanistan,,0,14.09.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2021-08-30,Verenigde staten,orkaan,1,30.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-25,Nederland,bosbrand,0,25.04.2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-30,Nederland,explosie,0,30.10.2020,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-11-14,Italië,overstroming,0,14.11.2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,Californië,natuurbranden,8,8.09.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,Frankrijk,bosbrand,0,28.07.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14,Peru,,6,14.12.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-07-18,Frankrijk,bosbrand,0,18.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-27,Chili,protesten,19,27.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-04-16,Nederland,bosbrand,0,"April 16, 2020",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-18,Canada,overstroming,1,18.11.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-09-03,Oekraïne,,0,9.03.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-26,Filipijnen,tyfoon,5,26.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-13,Verenigde staten,noodtoestand,0,13.03.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-23,Afghanistan,economische ineenstorting en politieke crisis,0,23.10.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-09-12,Oekraïne,bombardement,0,9.12.2022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-07,Oekraïne,,23,12.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-09,Zuid-korea,tyfoon,10,7.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-18,Nederland,aardbeving,0,18.04.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-18,Pakistan,overstromingen,0,18.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-12-26,Servië,ongeval met giftige stoffen,15,26.12.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-14,Spanje,bosbrand,0,14.08.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-20,Nederland,brand,0,20.04.2022,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-07-05,Japan,coronapandemie,0,7.05.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-22,Nederland,natuurbrand,0,22.04.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,Verenigde staten,bosbrand,0,2.01.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-12-10,Verenigde staten,natuurbranden,0,12.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-04-25,Trinidad tobago,marine transportation accidents,0,"April 25, 2019",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-14,Australië,brandstichting,0,14.11.2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-10-15,Japan,tyfoon,66,15.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-09,Verenigde staten,bouw muur,0,3.09.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-07-16,Oekraïne,,3,16.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29,Nederland,protestactie,0,29.08.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-20,Spanje,hittegolf,0,20.05.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29,Portugal,bosbrand,0,29.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Australië,bosbrand,0,31.01.2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-02-05,India,tropische storm,0,2.05.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Japan,coronavirus,27,30.04.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-07-21,Spanje,bosbrand,0,21.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,Nederland,brand,0,3.10.2019,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-07-15,Frankrijk,bosbrand,0,15.07.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,Spanje,noodtoestand door coronabesmettingen,63,9.10.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,Australië,bosbranden en tropische cycloon,25,9.01.2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2021-07-15,Nederland,overstromingen,0,15.07.2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,Hawaï,orkaan,0,27.07.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03,Oekraïne,,0,2.03.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,Libanon,explosie,155,8.08.2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2021-06-04,Indonesië,tropische cycloon,86,6.04.2021,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-11,Noord-korea,oorlog,0,2.11.2022,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2019-11-13,Italië,overstroming,2,13.11.2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31,Italië,corona-epidemie,0,31.03.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,Nederland,bosbrand,0,23.04.2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,Vietnam,aardverschuivingen en tyfoon,13,29.10.2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2022-11-27,Italië,modderlawine,7,27.11.2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,Italië,overstromingen,2,4.10.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-27,Verenigde staten,bosbrand,0,27.10.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-01,Soedan,politieke crisis,2,2.01.2022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2022-05-01,Filipijnen,tyfoon,0,5.01.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-10-25,Spanje,coronavirus,0,25.10.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-21,Nederland,watertekort,0,21.07.2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-20,Rusland,bosbranden,0,20.04.2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-18,Syrië,oorlog,0,18.06.2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2021-10-21,Jemen,burgeroorlog,0,21.10.2021,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2022-09-17,Japan,orkaan,0,17.09.2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-30,Italië,coronavirus,0,30.07.2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-23,Verenigde staten,overstromingen,22,23.08.2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
